date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:44:40	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:14:40%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/data-science-course-in-jaipur/Edge/	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/data-science-course-in-jaipur/Edge/index.html	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/data-science-course-in-jaipur/)
17:44:40	2709/2709	---M-Z	200	added ('OK')	text/xml	etag:%22545-1719836080;gz%22	https://grootacademy.com/best-traiining-insitute-in-jaipur/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgrootacademy.com/best-traiining-insitute-in-jaipur%2Fdata-science-course-in-jaipur%2F&format=xml	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/wp-json/oembed/1.0/embedfa08	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/data-science-course-in-jaipur/)
17:44:40	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Jul%202024%2012:14:41%20GMT	https://mlqbuqnxkpcc.i.optimole.com/w:72/h:24/q:mauto/f:best/https://grootacademy.com/best-traiining-insitute-in-jaipur/wp-content/uploads/wpcf7_captcha/1289401082.png	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/mlqbuqnxkpcc.i.optimole.com/w_72/h_24/q_mauto/f_best/https_/grootacademy.com/best-traiining-insitute-in-jaipur/wp-content/uploads/wpcf7_captcha/1289401082.png	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/data-science-course-in-jaipur/)
17:44:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2012:14:41%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/?p=13785	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/indexd3e1.html	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/data-science-course-in-jaipur/)
17:44:41	699/699	---M--	403	error ('Forbidden')	text/html	date:Mon,%2001%20Jul%202024%2012:14:41%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/wp-content/uploads/wpcf7_captcha/1289401082.png	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/wp-content/uploads/wpcf7_captcha/1289401082.png	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/data-science-course-in-jaipur/)
17:44:41	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:14:42%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/data-science-course-in-jaipur/POST	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/data-science-course-in-jaipur/POST	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/data-science-course-in-jaipur/)
17:44:42	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:14:43%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/business-analyst-course-jaipur/e,baseURI	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/business-analyst-course-jaipur/e,baseURI	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/business-analyst-course-jaipur/)
17:44:42	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:14:43%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/business-analyst-course-jaipur/GET	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/business-analyst-course-jaipur/GET	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/business-analyst-course-jaipur/)
17:44:43	2818/2818	---M-Z	200	added ('OK')	application/json	etag:%22546-1719836083;gz%22	https://grootacademy.com/best-traiining-insitute-in-jaipur/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgrootacademy.com/best-traiining-insitute-in-jaipur%2Fbusiness-analyst-course-jaipur%2F	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/wp-json/oembed/1.0/embedc7ce.json	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/business-analyst-course-jaipur/)
17:44:43	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:14:44%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/business-analyst-course-jaipur/Edge/	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/business-analyst-course-jaipur/Edge/index.html	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/business-analyst-course-jaipur/)
17:44:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2012:14:44%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/?p=15652	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/index2240.html	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/business-analyst-course-jaipur/)
17:44:44	2920/2920	---M-Z	200	added ('OK')	text/xml	etag:%22547-1719836084;gz%22	https://grootacademy.com/best-traiining-insitute-in-jaipur/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgrootacademy.com/best-traiining-insitute-in-jaipur%2Fbusiness-analyst-course-jaipur%2F&format=xml	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/wp-json/oembed/1.0/embed834b	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/business-analyst-course-jaipur/)
17:44:44	948/948	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jul%202024%2012:14:45%20GMT	https://mlqbuqnxkpcc.i.optimole.com/w:72/h:24/q:mauto/f:best/https://grootacademy.com/best-traiining-insitute-in-jaipur/wp-content/uploads/wpcf7_captcha/820962121.png	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/mlqbuqnxkpcc.i.optimole.com/w_72/h_24/q_mauto/f_best/https_/grootacademy.com/best-traiining-insitute-in-jaipur/wp-content/uploads/wpcf7_captcha/820962121.jpg	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/business-analyst-course-jaipur/)
17:44:44	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:14:45%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/business-analyst-course-jaipur/POST	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/business-analyst-course-jaipur/POST	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/business-analyst-course-jaipur/)
17:44:46	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:14:46%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/e,baseURI	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/e,baseURI	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/)
17:44:46	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:14:47%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/GET	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/GET	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/)
17:44:47	2783/2783	---M-Z	200	added ('OK')	application/json	etag:%22548-1719836087;gz%22	https://grootacademy.com/best-traiining-insitute-in-jaipur/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgrootacademy.com/best-traiining-insitute-in-jaipur%2Fadvance-excel-jaipur%2F	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/wp-json/oembed/1.0/embed0745.json	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/)
17:44:47	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:14:47%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/Edge/	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/Edge/index.html	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/)
17:44:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2012:14:47%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/?p=15314	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/indexac04.html	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/)
17:44:48	2885/2885	---M-Z	200	added ('OK')	text/xml	etag:%22549-1719836088;gz%22	https://grootacademy.com/best-traiining-insitute-in-jaipur/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgrootacademy.com/best-traiining-insitute-in-jaipur%2Fadvance-excel-jaipur%2F&format=xml	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/wp-json/oembed/1.0/embed11b2	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/)
17:44:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2012:14:49%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/%22data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAAAICTAEAOw==%22	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/_data_image/gif;base64,R0lGODlhAQABAIABAAAAAP/yH5BAEAAAEALAAAAAABAAEAAAICTAEAOw==_	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/)
17:44:48	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:14:49%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/%22data:image/gif;base64,R0lGODlhAQABAIABAAAAAP/yH5BAEAAAEALAAAAAABAAEAAAICTAEAOw==	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/_data_image/gif;base64,R0lGODlhAQABAIABAAAAAP/yH5BAEAAAEALAAAAAABAAEAAAICTAEAOw==	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/)
17:44:49	981/981	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jul%202024%2012:14:49%20GMT	https://mlqbuqnxkpcc.i.optimole.com/w:72/h:24/q:mauto/f:best/https://grootacademy.com/best-traiining-insitute-in-jaipur/wp-content/uploads/wpcf7_captcha/1469611460.png	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/mlqbuqnxkpcc.i.optimole.com/w_72/h_24/q_mauto/f_best/https_/grootacademy.com/best-traiining-insitute-in-jaipur/wp-content/uploads/wpcf7_captcha/1469611460.jpg	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/)
17:44:49	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:14:50%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/POST	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/POST	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/advance-excel-jaipur/)
17:44:50	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:14:51%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/machine-learning-course-jaipur/e,baseURI	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/machine-learning-course-jaipur/e,baseURI	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/machine-learning-course-jaipur/)
17:44:51	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:14:51%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/machine-learning-course-jaipur/GET	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/machine-learning-course-jaipur/GET	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/machine-learning-course-jaipur/)
17:44:52	2804/2804	---M-Z	200	added ('OK')	application/json	etag:%22550-1719836092;gz%22	https://grootacademy.com/best-traiining-insitute-in-jaipur/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgrootacademy.com/best-traiining-insitute-in-jaipur%2Fmachine-learning-course-jaipur%2F	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/wp-json/oembed/1.0/embed7b81.json	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/machine-learning-course-jaipur/)
17:44:52	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:14:52%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/machine-learning-course-jaipur/Edge/	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/machine-learning-course-jaipur/Edge/index.html	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/machine-learning-course-jaipur/)
17:44:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2012:14:53%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/?p=15651	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/index98ef.html	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/machine-learning-course-jaipur/)
17:44:53	2906/2906	---M-Z	200	added ('OK')	text/xml	etag:%22551-1719836093;gz%22	https://grootacademy.com/best-traiining-insitute-in-jaipur/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgrootacademy.com/best-traiining-insitute-in-jaipur%2Fmachine-learning-course-jaipur%2F&format=xml	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/wp-json/oembed/1.0/embedc3ea	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/machine-learning-course-jaipur/)
17:44:53	932/932	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jul%202024%2012:14:54%20GMT	https://mlqbuqnxkpcc.i.optimole.com/w:72/h:24/q:mauto/f:best/https://grootacademy.com/best-traiining-insitute-in-jaipur/wp-content/uploads/wpcf7_captcha/1028496246.png	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/mlqbuqnxkpcc.i.optimole.com/w_72/h_24/q_mauto/f_best/https_/grootacademy.com/best-traiining-insitute-in-jaipur/wp-content/uploads/wpcf7_captcha/1028496246.jpg	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/machine-learning-course-jaipur/)
17:44:53	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:14:54%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/machine-learning-course-jaipur/POST	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/machine-learning-course-jaipur/POST	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/machine-learning-course-jaipur/)
17:44:55	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:14:55%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/best-vfx-course-in-jaipur/e,baseURI	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/best-vfx-course-in-jaipur/e,baseURI	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/best-vfx-course-in-jaipur/)
17:44:55	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:14:55%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/best-vfx-course-in-jaipur/GET	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/best-vfx-course-in-jaipur/GET	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/best-vfx-course-in-jaipur/)
17:44:55	2627/2627	---M-Z	200	added ('OK')	application/json	etag:%22552-1719836096;gz%22	https://grootacademy.com/best-traiining-insitute-in-jaipur/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgrootacademy.com/best-traiining-insitute-in-jaipur%2Fbest-vfx-course-in-jaipur%2F	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/wp-json/oembed/1.0/embed69a1.json	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/best-vfx-course-in-jaipur/)
17:44:55	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2012:14:56%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/best-vfx-course-in-jaipur/Edge/	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/best-vfx-course-in-jaipur/Edge/index.html	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/best-vfx-course-in-jaipur/)
17:44:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2012:14:56%20GMT	https://grootacademy.com/best-traiining-insitute-in-jaipur/?p=15309	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/indexaf0a.html	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/best-vfx-course-in-jaipur/)
17:44:56	2728/2728	---M-Z	200	added ('OK')	text/xml	etag:%22553-1719836096;gz%22	https://grootacademy.com/best-traiining-insitute-in-jaipur/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgrootacademy.com/best-traiining-insitute-in-jaipur%2Fbest-vfx-course-in-jaipur%2F&format=xml	C:/My%20Web%20Sites/https___grootacademy.com/best-traiining-insitute-in-jaipur_/grootacademy.com/best-traiining-insitute-in-jaipur/wp-json/oembed/1.0/embed97f0	(from https://grootacademy.com/best-traiining-insitute-in-jaipur/best-vfx-course-in-jaipur/)
